Attendance,Study_Hours,Previous_CGPA,Internal_Marks,Midsem_Marks,Backlogs,Assignment_Completion,Class_Participation,Age,Sex,Extra_Curricular,Late_Night_Entry,Endsem_Marks
77.49244597641993,3.686774238491447,7.096031753042746,8.424320994067484,27.26179651474206,4,83.9246361836804,1,23,1,0,2,26.16419410940646
74.30475898862491,0.10090405021881521,8.410082850764788,11.298777823130427,20.28121636307762,2,52.831025920008074,1,20,2,1,3,23.78577744038551
89.96982260729627,6.891572317245083,4.567926282361835,19.39240395242009,28.957429240599772,2,85.27020480323267,4,18,0,0,2,32.84847327578103
94.36522362887564,9.805403040313541,5.780180185768517,9.78087769907473,13.49117150489074,3,80.16954016997946,4,23,2,0,1,35.936223785593384
40.72940628864321,9.656257228375924,9.559728091431534,14.668897445165001,15.043450095010925,0,70.44222220627829,4,23,0,1,2,36.08012126958485
80.44119514352755,1.6093701120241843,6.574739906691329,9.750905655594877,22.993830689746424,0,98.28734048854392,2,19,2,1,4,31.50934356090769
43.11014794718374,1.8124780606615498,9.633218043455887,6.660124686758735,19.44755194085076,2,93.00487273399698,2,23,0,1,2,29.51598207243611
72.93151990464136,5.655389146196601,9.948403249312815,14.413208490264392,18.197002009552463,0,73.79057318950598,3,24,1,1,5,35.09193113052966
57.25796374262069,6.373048264283244,7.159958956668495,18.740473029280107,19.38910103909813,4,73.46679248983813,5,18,1,0,5,13.728721850473269
58.40659597132847,7.394179136658656,5.728264058709104,11.788470008511378,19.603382806911494,0,56.66627806996386,2,20,2,0,3,29.736680720665586
61.177510207141395,1.810503604721475,8.744660851435475,14.392648140387006,24.143510605113285,5,95.2119050523119,3,25,2,1,2,18.901999410173175
77.27754694297661,9.590070867644345,4.95586441315009,14.133476198849346,21.702050682875225,3,93.75571270423225,1,20,1,1,1,30.591372715378828
60.042997940126156,6.387392562892379,5.512281158032423,11.226345539418139,28.932856217051704,0,84.52341535008526,1,25,1,0,3,30.671133964822445
83.96194303541682,8.470469188705549,8.709279456995693,14.223449581470959,28.699075451410827,0,47.67292389890183,2,22,0,1,4,31.126879025191222
64.27164313443218,5.400657152841718,6.601875548392179,8.889771266284583,15.54807124195574,3,82.21875724277214,4,24,1,1,4,18.159863297465655
44.101192018597516,4.142768475898826,5.209227621926001,10.67056856904578,5.89306523779776,3,55.186837241416136,3,25,1,0,5,8.073603591564442
87.02559054904643,9.771829065949959,7.906754469713947,11.634782845435627,5.276869555468181,2,51.32858767268607,5,18,0,0,3,29.814809468174037
57.14549947556236,5.821213708198361,8.396571168290098,17.960130253437207,8.079835122196943,3,85.55270143251727,3,18,1,1,4,21.63302296003069
65.96601277595576,8.668735827991789,4.750427436703415,10.224993422498823,6.872434972452389,5,97.58397629481168,4,19,0,0,2,18.91364745190404
81.12663299331409,9.532923963662899,5.661881559849605,14.527055721737396,14.334151224271714,2,46.53434349964573,4,21,1,1,3,26.49787960099668
59.94736942892272,6.753546270086592,5.327660532233399,8.20105756128348,6.321864972100073,4,49.83856338214164,2,24,0,1,2,14.534277560377136
43.39513936880294,5.489386785186749,6.2791277725747126,8.788545935808902,20.622850903427953,1,53.154069304892005,4,20,1,1,2,24.992321038600892
62.43526282076881,0.0351085091065062,8.580669373456386,14.726433131899665,9.75435564988193,0,97.77466452516812,4,22,1,1,2,34.956289040329196
96.66691496165821,0.4001964073900599,8.282248613645946,16.434648910499057,17.84913296423969,3,81.7838976048199,5,23,2,0,3,27.900223865206343
78.50406383791349,2.008512160511163,7.975143462302224,11.931757647894223,7.576969565843379,0,80.69727755930415,4,19,0,1,3,38.495097845805844
80.28874892003242,1.8600843185599525,4.037713275211547,10.026495451666499,25.6932266457073,4,70.301608007805,1,23,1,0,5,13.531594697463145
77.9369292182584,2.5475879519984534,4.852859880282336,18.654073338984087,24.4989707048329,1,72.25574697585407,4,18,2,1,3,29.73944340166027
51.93952833756621,3.049346376976608,5.339785294612401,7.03711722573564,14.662180526284883,3,57.41039517635978,1,22,2,0,1,22.441023492931066
65.1000318461368,3.6006549355072828,5.631735076233097,15.810713564740206,27.764833313139597,2,49.27288214689402,5,25,0,0,3,21.824841294096796
85.0563879017991,4.205376900688766,4.8785592498934,15.352561246206543,9.642516154634428,2,86.81652582750428,2,20,2,0,5,24.021736781114758
46.08237385318955,0.9886633845601467,6.461893308843338,15.353677440916911,25.348417630325905,3,68.24156565281315,1,20,1,1,3,13.429822315151966
56.671166565382734,0.4236193195278204,4.451083510084155,19.031306666352865,18.64638585941595,3,55.360521439587664,2,21,2,1,1,20.371653353669416
56.579146507951215,6.739444490730234,8.500133142326685,15.922854514711883,13.239501707468513,4,77.96686482115103,2,25,0,1,3,17.407090934545668
65.92113565567035,5.373348248430777,8.72632472377663,9.523477841143762,7.109023372940194,1,52.56755380367417,1,18,0,0,5,21.80525219534698
98.8221244565311,4.441442022201196,7.445600137605389,10.30113836348464,9.282778160193773,3,69.32657938621884,3,24,1,0,1,32.31391407232945
44.05015280102931,6.344399411683524,4.538229262251807,10.866664597998415,26.57156513389219,2,51.41320580073109,4,24,1,1,5,18.375149851450438
71.12205966283571,8.276794072035404,9.340499017280548,5.462130111471591,20.172151879792885,1,85.580283287637,5,20,1,1,4,35.93202705988468
50.76188092073263,4.276929091162046,9.793814972248686,18.702654731123857,10.927388959912488,3,59.24811393350274,2,22,2,0,2,20.94946537050872
98.24059272458464,6.411194650519794,5.214181361930736,6.1032890579720585,17.396321936389114,1,66.50193769744403,3,22,1,1,5,26.727347324007827
46.798210283647855,9.535722238351587,8.227838916644318,15.496914231462075,7.695916745631047,4,85.29287410651791,2,25,1,1,4,15.240060501767626
64.21606014169548,8.396244958615608,9.051631783854916,15.952415072649675,7.4710622917148175,5,79.57578167998227,3,22,1,0,3,19.7894097914279
84.27309909007637,4.260008105024094,7.239061135256214,17.655725759458093,27.694116290929205,3,63.98219303042585,5,18,0,0,1,31.066567225294772
82.27326568164672,6.447168378147429,5.939938597160493,13.300433833932837,16.44640723157273,3,44.26168001439469,3,24,1,1,5,18.49399950431207
65.36371821363593,1.7707092191593976,6.871352290482116,15.878966357848054,14.039178848778423,1,95.29641959984687,5,24,2,0,1,35.62992959656324
60.79145007716309,5.605221848950899,7.073612504706712,9.540843866989267,28.72679566610652,3,40.47551057240991,4,25,0,0,4,17.701763837115926
63.85674271317224,9.813282911384428,6.403822265128167,16.18376016369185,14.975016965179245,1,84.07564854796476,3,18,1,0,5,28.233148466998585
55.85657578951836,5.183151152025223,9.579054961802237,10.151236058928289,13.406053201339509,5,96.7242395111129,2,24,1,1,3,19.48090135586665
52.31997632240799,9.276382991901473,8.463298665655012,18.542577176400442,11.824654278946056,1,58.400263233420944,4,20,0,0,3,33.57272272167732
68.9823818535334,4.073349205032607,5.447809853529784,7.450727116495742,19.126570518677383,3,44.52654130416529,2,21,0,0,3,19.772884309161277
56.112025364056436,9.988448271846313,7.513343123919211,9.736359660109303,18.960264806892788,2,54.97270123129717,2,24,0,1,2,30.326829767776708
57.247699893835005,5.792200352275579,8.132134905587005,12.48154177332696,5.40485439992404,4,58.80509722531673,4,21,2,1,3,17.802104461359715
79.40536380847342,0.42268994235934554,4.840938530212782,16.637758357221465,21.351558098932664,1,67.07921693739266,4,24,1,0,2,29.421313617887535
98.11223990199353,5.867547966913881,6.1505544542808925,16.23198657654548,24.70767757566134,2,71.51434549501906,5,25,1,1,5,27.13704481044745
76.21823203356251,2.7457269567959663,9.433289689623496,8.160753114867552,20.399113560759737,1,83.51981496309624,3,25,1,0,5,28.05174564291028
44.61876802389798,0.3248132203589471,7.403038601111209,7.163535449176946,26.74720345710094,2,94.05491167177297,5,21,0,0,4,21.159569248868337
44.53501683124402,8.208533046946634,5.301986476361901,9.559544064411474,11.910409025916897,3,67.88761492555113,1,19,1,0,4,15.116969079556338
97.08539325073396,2.757296369807559,4.736708788714905,12.256312275138537,9.799485069218562,4,84.77970612956432,1,23,1,1,1,25.307356238214496
57.83744741844002,7.965485540464985,7.109361360849267,13.08507567238626,22.431952345499344,2,47.63193581491185,5,18,0,0,5,19.442799147135123
45.52401916494853,2.88217582955867,7.2861143381748645,11.437063864329186,9.713977555008183,0,59.72699190364747,5,18,1,0,1,34.55779774156395
75.9426752290229,1.9432635387377428,6.0064867081276745,14.946351749720105,7.277621984381575,1,47.0847535073624,3,20,2,1,4,25.945637661505526
77.41892669741597,9.739355741044275,7.782496170514711,11.413384153958564,7.415376713491546,2,81.50447120620476,4,23,1,0,1,35.820397331427365
78.91028920712128,3.6164532775501956,4.412108117316333,19.19493514908192,24.20983733064295,4,94.45872187999069,1,25,2,0,4,18.989646063105365
56.04412167145248,6.0137621144316045,4.870838159596843,8.91453271972304,5.71843254170261,4,93.34348807581017,4,22,0,1,2,23.257259838585547
40.9066410528685,6.099814928144715,7.277642926067555,14.41058181005142,12.23641762098,4,59.586900967709894,2,18,1,1,4,11.222954883783432
97.9009221672683,5.604734821735018,4.3708941630667235,14.170669079901977,8.22966024860192,5,54.05316642915945,2,25,2,0,5,5.990082024083314
55.05358274146615,9.146957435212146,9.285452589946605,9.22362082823426,23.87275366998763,2,56.44301736073086,4,21,1,1,5,18.01462690335342
80.56157728315284,6.744410713668685,4.8528782227391005,11.17531436771041,17.5873271393246,2,57.2400772876517,2,19,0,1,2,28.442185029903214
82.39779219272258,4.037330041049302,8.04351924450722,10.482104291599562,10.13731036244168,3,44.93474541074585,1,25,0,1,2,25.326694816808168
76.60044502476914,8.62380384524274,6.347220650286552,7.58748590030734,23.76027246628168,0,48.00064836755343,1,22,1,0,4,34.242060640848166
58.77444365281889,1.810628991159644,6.398726485253491,12.159428189473159,23.759162728454086,5,52.86901885680986,2,22,0,0,5,3.2704174622601423
56.265775225843946,5.442367576104175,8.589337171666863,10.799933795327622,18.075566176716265,2,40.49014016512423,1,19,2,0,4,18.251676057937058
75.86009696216219,9.505503719437563,6.996772805037484,7.67476040100739,11.896244676380242,5,42.83379981453303,2,24,0,0,4,10.266167398881429
91.9657380167015,6.253976298804127,8.353932781863199,11.748200681266422,19.65692748155554,3,81.91301660833798,3,19,0,0,2,32.80467167290302
96.80402373540373,8.169684504748762,7.031147372516616,11.327659523881088,28.338252518854794,1,77.15942514435594,3,18,2,1,4,34.42815805097082
46.35434826422546,6.535607255451929,7.557432048431581,6.970485164891896,6.29090969065547,0,96.7253348691712,4,19,1,0,4,31.340961678495443
49.28971675586319,8.393708635378903,8.564287767217985,6.967813128770163,11.67374616554481,5,64.10542746508344,2,20,0,1,2,16.248445092180454
96.68417552698477,9.444878798452436,7.643852457527652,14.712610697685461,12.124229884816952,4,66.65990067899082,3,22,1,1,2,28.000877042074137
84.19211370008756,2.7292172753273682,7.693690656332731,15.598712070756559,20.795291589622067,0,44.064107309182724,3,25,2,1,3,35.291274822311756
92.97962948978639,1.6966108125671886,8.735317548565567,19.11770629863357,21.27910991654868,1,49.13503848220591,1,22,1,0,4,27.055506372252026
52.15795804812059,4.839907503325399,9.69452089491624,6.305070356916497,10.157884873592835,2,81.4964433070275,4,21,0,1,3,27.469622247550877
75.25515226656411,7.018624268242158,6.260296923612021,6.767922385673803,10.402514941562767,2,54.102384012368645,4,18,0,1,2,31.252018356604502
82.06837566504842,2.271912531822161,7.4627029433557075,5.777271927018665,28.205317112979237,5,86.39664146214265,3,24,0,0,5,12.082864877162601
80.80671312681835,0.04101450430167075,4.517638946401274,12.98342646135395,23.907470441570272,3,82.34080465776319,3,21,2,0,3,19.823439560945268
64.48910145200189,3.4293511583670533,6.152823283413202,14.341199214428396,28.35674246329299,2,84.8357444820848,4,18,0,0,1,28.835271217014544
40.92369350147851,9.688593354677884,6.472295355336316,11.052851778982365,25.74157470406746,2,81.43495757849115,1,25,1,1,1,26.780711975397935
74.9755634082558,6.949674606058467,9.011423900944306,16.96853331441699,15.052949506592462,0,82.45976497188707,5,18,0,1,3,38.64991782685441
55.186092350776526,4.01325443941224,7.080354412754061,15.300491540057003,8.047690921129202,1,72.80797136174559,1,24,2,1,1,33.60410489887103
67.01525476857341,1.9257609734684034,8.386398239790747,19.7876063142029,20.738759156418446,4,80.69422308995283,5,23,1,1,5,13.799981492295878
97.45486090502904,3.56089673754747,4.114044400154028,7.068424749495179,13.799776556441358,4,71.570760595201,4,24,1,0,4,18.27130345166449
63.94211905854608,1.6983943330124796,6.786956017769894,5.87473496513752,15.635299764795464,3,52.365314296708846,4,23,2,0,5,11.877025024425008
90.3880963998656,1.063058213129514,9.407905990981504,9.122055583540817,15.646993523601456,1,53.05645401503739,4,18,1,0,1,37.64797479530114
51.31243634495507,9.067423725725538,5.345883455834711,5.285752929752661,28.412990541605318,0,64.3181615407154,2,24,0,0,4,28.91890738709448
80.34762988150173,9.976503383754736,4.189133111842677,18.98917141799769,6.7215604798148405,4,40.8350452070017,2,20,1,1,1,23.414887309786565
98.6204172663366,1.641144395957903,6.600452402280858,9.559274880322631,9.82759403674346,3,93.35781082550176,2,19,2,0,3,30.433961407572397
46.113586052376206,0.5452255887827973,8.226590923885572,13.286452504571884,20.19857177537355,2,56.09597240074094,4,24,1,1,5,15.744581755458041
40.49919653363152,3.2973110714621234,6.726781041048817,9.77104449318113,27.093951647172336,2,43.09228375179438,3,23,1,0,4,16.388867596474032
66.01496755795687,4.616591807614153,6.759869881067595,8.687129329832352,27.948566296749775,5,65.46553650388896,4,19,2,1,2,15.830960900083532
45.55752898308203,2.0482124707585445,8.018830247429918,7.285470859623199,18.967323162873257,0,88.93587440480306,5,23,1,0,5,31.960647191808214
84.90306098057388,3.0142491179855844,5.526332849698294,9.805488804937035,5.864030470859917,4,63.841164680124564,1,20,2,0,2,21.634513042260284
94.87291983091353,2.008707356916577,8.511338749851864,14.231283956119618,14.072025858486848,5,55.7609838214922,5,21,0,1,3,20.480783430078912
66.04125836252553,7.742605684324513,4.918681185434401,19.574317995312917,27.970832304316975,5,72.69414296263656,1,18,2,0,1,20.643199621470874
55.52269852932646,7.125779432472608,6.3745036317159265,13.371380605507241,17.49860214932731,5,74.46282849206742,5,20,1,1,3,16.732413392731267
66.06419914039658,6.349515157609817,7.936048650825508,12.990635991485078,23.165331979587105,2,85.55138132993905,1,21,1,1,2,32.39283178389775
83.40686907100006,3.8721785707920473,8.970214043381187,5.528945271577203,11.729835511237367,3,87.98521344137768,3,19,0,1,4,24.662980960150485
40.54324969482226,9.09040941314236,8.749186426990331,17.60148523501539,5.62517425839764,3,82.37246487629537,1,25,1,1,3,25.998719540370445
75.36723936908183,9.6953254153502,8.330113595846187,5.672620624963598,19.459004655705606,4,40.27231734332751,4,25,1,0,1,23.035129651649413
76.79750109324274,1.73639312625412,6.154578301218346,18.593484111552186,25.87452511091051,5,40.12470620843733,5,22,1,0,4,9.372051252282374
78.26129481375614,2.2301264141187804,4.733825897762343,13.080075880350769,29.75671742225149,0,98.64699917459109,2,25,1,1,4,35.39902847012466
54.52132479885263,5.256310280003697,5.301005306157943,7.526999078510531,26.165677695971816,3,55.85230627125242,3,24,2,0,1,22.58731554923446
82.84316340268761,0.9125056928224529,9.18900288745891,11.775610880096881,18.84985905802813,1,56.941023756692864,5,18,1,0,4,30.848518181598948
45.483489179906584,4.364483988231128,9.143988220795958,19.924767210247975,20.21818972001345,3,83.93446628810344,3,18,2,1,5,15.571416840658914
51.95622018800805,5.817912647777101,9.709365115234094,9.576242780661396,25.60410099677914,0,74.89514245551072,2,18,1,0,4,32.00802130103768
92.64820279926892,5.220735711373331,4.455931911373249,9.04189652822868,5.4952674206904035,5,67.81386611451813,2,23,1,0,2,17.963849153829603
84.32338904359398,3.3090858307802606,7.2208545116647365,6.770088425637589,28.79110870486161,3,46.98638189513328,2,19,1,1,5,18.862086554382834
40.824733240680715,5.424458060772068,7.892098269425402,13.957135231862582,18.28053114620579,5,44.88925997704819,2,18,0,0,3,9.08547149102166
54.90257562218801,9.588009542588479,8.26394426240114,6.3384049852094435,28.80130611224802,2,82.21739109436851,2,18,2,1,4,22.001512465132997
52.864388979589876,2.0601740429137605,7.863179410062581,16.49012095706116,24.112954164520783,0,47.47626907202076,4,23,0,0,1,32.58127443852008
56.248379682218356,6.548313583940036,8.620068339413692,18.78835271495837,8.807941965367533,2,66.14861530018189,1,23,1,1,5,17.814469650023355
54.85358621679318,0.4339669415605185,6.156829457736049,18.97806666823249,9.131495365990684,2,84.16756439109422,2,19,0,0,4,22.264864327942888
43.751577744570746,0.6641640448143493,5.076596632812893,6.618743793161567,13.841149400317832,4,95.39193654720164,5,23,0,1,2,14.944897141912367
67.53643099580921,5.51828224223585,5.227500232902631,13.373938960294533,11.599700548394932,5,92.41516364174443,5,23,0,1,4,14.088104472634726
83.9640084871699,1.0493918032794947,4.071872136820986,6.456647823532499,15.982468982438157,5,91.84201970914759,2,23,2,1,4,16.356763780774415
76.40390348304618,0.22346788426857334,6.101931232637334,13.580242122264458,20.097596771884746,5,61.50986902485441,3,20,1,0,5,9.785203392991383
80.37230011588478,1.715129976480222,4.5504643052798635,17.224708778143714,15.914487487168541,5,95.63024829084159,2,23,1,1,2,15.971577858442597
44.86895071217435,5.648491709995744,5.928932156741145,13.06685243454927,6.4105146176804695,0,81.01973934954435,4,21,2,0,4,27.119549173933176
97.08944261060724,7.033409545189324,7.769260462997487,18.080807391600217,29.390790378772554,2,93.18926111675248,1,25,2,0,5,26.419272754368855
90.30951003058149,2.0247856414138,9.36686833352092,17.025115322740664,15.628053355033739,4,45.33547403459243,5,22,1,0,1,26.920658343355775
88.30541910973976,6.682594372081745,9.037632705943098,9.148225249098925,26.27687510804301,4,42.37348954992342,2,21,1,1,4,17.544607146637173
89.37902830250604,1.8247633109922934,5.516045271745462,14.451534243236624,6.848857306528803,2,65.7787831144523,1,25,0,1,3,25.737984744098167
95.96263048796568,6.134574266312571,4.8044988531882815,5.111181897141972,25.25162199291705,2,89.68090644042633,1,24,2,1,1,35.89698662202893
72.65523796682186,4.119596798957988,5.158433642780388,10.940628738872967,9.335115942782625,1,64.5119639513196,2,19,1,0,4,25.39403034312923
52.016921072057556,6.537995093336168,9.825919911421641,8.569402516764427,21.985123574924053,0,93.07882806194777,1,19,1,1,1,40.548715778086866
77.00701647115247,9.950527524792474,7.2968468781129445,19.05674518915229,21.545167406377256,4,54.086404263106374,5,21,0,1,3,22.78936171905464
84.57288962007634,9.378169652325619,5.095013338003449,11.080835175847401,27.745167956671487,0,42.36064810043503,2,23,1,1,1,37.52548540593394
84.27504360124152,0.04281757836103628,9.04447692812089,14.81096642633721,13.016917008768464,5,85.67717725202344,3,19,2,1,4,12.60056665060802
71.2869414500128,8.854387643623058,6.37114746587533,15.979724139104109,7.723993997891064,4,77.57010332142119,2,22,2,1,3,20.895990620435516
44.10752316001468,0.6649079517476653,9.395332911848364,16.598188080222613,26.614145406496885,3,66.40543345703904,5,18,2,1,2,20.240422364609895
62.26677630580767,9.530465861598449,5.5640627610069195,16.036627880262934,13.289438241009178,3,90.71546142660796,2,20,0,0,5,21.026529292172153
95.24599650780144,2.818256790996847,6.359330552825417,9.337475914816022,10.813344726511733,4,89.45054237279825,2,22,0,0,5,15.08213649420213
75.06693458544555,3.8203483041127093,7.029686576740508,15.291015450938332,17.155215299709063,1,59.47205318741429,2,23,2,1,4,25.757429636775957
72.29991659534281,0.9163820517572785,9.35569200453419,13.23514223393425,8.653392250294747,3,90.27843398712051,4,19,1,0,5,20.712278682816883
56.13121086293161,1.122727583289096,9.212544589630335,13.960589971962783,12.424083826799226,5,60.70950475122534,4,20,1,0,5,9.978062170001504
62.10693519499473,7.2674056522931965,7.446130421823267,5.012219259631323,14.632015851616327,5,77.3141690952109,5,25,1,1,4,14.116590259923425
93.72076534919016,9.443322357482916,5.3306530586853444,8.873864014292849,11.931382337276734,0,51.549856079218316,1,24,2,0,4,33.749811846922796
79.98778285161015,6.107484949543095,6.420141830427251,18.960255450734834,16.256487518577053,2,55.85153102790865,2,23,2,0,1,32.62507045711374
87.24322160513998,7.1585001552681105,9.853798392193033,9.351141249585886,14.616266807103118,0,66.87268698227155,2,21,2,1,5,35.71578392330717
67.2607253840593,7.619697445971535,7.646639343264413,11.570232833744639,24.364775777764986,5,58.87576264071528,4,18,0,1,1,21.983878931600177
77.81483316736947,2.6281427455294173,8.68658653074518,7.800109732936116,27.960216923117745,0,47.74854659024804,3,24,0,1,5,31.9601664678058
54.90301652459245,0.45229630920214925,6.699188172168518,7.0790382785553465,7.523080418696313,5,68.93937110822782,4,21,2,0,5,5.00372493535753
82.32764981700917,0.018727439191685846,7.192043652800838,8.130034529580577,25.582563586104776,0,70.68144463942767,1,20,2,0,2,38.55940088917007
65.65608002220024,3.5064928295401865,6.573724673395264,13.304709933004595,28.29428019254839,5,49.52235598445826,2,18,1,0,5,7.22043545682023
66.55273088888474,2.414642281992161,8.217525988371808,18.78542977085162,22.165328649216896,4,50.458798322558884,2,21,0,1,4,13.576443328138893
78.9593394746129,0.6231772504918565,9.108826083321265,9.892987698442855,29.91049190426721,4,41.76082458184281,5,20,1,1,5,14.00677671075295
96.1768372881356,1.7952829249366675,7.044181259347381,9.851119283119566,13.376074991622302,0,41.82103731379303,3,18,2,1,3,35.947080435548315
43.84038079651725,1.244988982679478,6.885204751817354,13.462108803303025,25.757748539624135,2,61.51787243877292,5,19,2,1,2,22.041536335139284
89.48459424082046,9.148783806173704,6.041718802590381,10.351140765397028,21.842562616922223,1,48.799140317144435,3,25,0,1,1,38.18912969876574
57.54298662473158,1.4026721345916893,5.062580165764503,18.656240719759822,13.08571967993644,5,95.14549872195425,3,18,0,0,5,6.821667282846561
66.63516727038267,5.376484639876792,9.635486337250653,10.667720639633929,22.616912087758628,1,51.964850363368086,3,24,1,1,5,28.49926379997411
41.31479972650054,5.9310595511216455,5.89647831207703,12.356633787792006,17.740545976438945,3,43.957695259275205,3,23,1,0,1,19.206759405525496
58.06276467005878,5.434894577086338,8.804148781445713,13.000839259556162,9.724347269928064,3,64.25019288357134,5,20,0,0,2,29.763252768475365
70.15787455780783,0.9905643421598798,8.292082127724845,16.731016926957068,9.346992060236568,2,51.547956446036416,2,25,2,1,1,27.367606549778255
43.37056464084634,3.187983617505512,8.745505601668775,13.458589091223255,22.8349711691462,0,43.70616031446212,2,22,0,1,5,19.43713976245431
69.46574376298992,0.5127033246315327,9.620608800232613,8.587326502209862,22.798261557918337,5,85.1636481706947,5,24,1,0,1,20.88526957813068
95.62663773150564,3.95669914096316,7.740224561325383,6.85980809939551,18.26934402403584,4,73.42590980579953,4,20,0,0,1,27.422329911170745
46.323593086468314,1.88598931271592,9.387702060292268,19.06661820033446,17.53539168194368,3,43.42064788631028,1,22,1,0,5,13.790593530260946
85.86644368453025,5.616325332843798,5.006183937473762,17.02344491958661,9.500961142221545,0,68.08113688710658,3,25,1,1,2,35.15748558726857
64.58026320255956,6.928083938491005,7.760275455740726,5.344478154333736,15.732153075107624,1,42.329974447937175,5,25,1,1,4,27.856663664238933
79.31042287146028,5.3211986020470645,8.633653677487676,17.322934764853215,26.784938025777524,2,61.258852216842016,3,21,2,1,2,34.11732869899389
55.614195879113765,4.342366966113957,5.629846784465045,13.858966908571531,26.368182652378774,4,61.7972035065765,3,23,1,0,4,17.618566383510235
49.5695357524815,3.8733342085669245,8.44452280775179,12.78341352552415,21.522972545202467,4,89.37898005583966,3,19,2,1,5,12.88556764997385
49.627756856273585,8.416917680970037,8.67086097469742,5.1834376853533835,29.93391694924333,3,84.11709987682255,5,25,2,0,5,20.365002232804468
44.22951673858868,2.1936806506527007,8.98712773609867,16.712960845766226,27.329458667240512,0,93.81662499849003,2,24,0,0,4,26.97623504199744
51.13880229407458,7.342183395288688,5.877297475575597,7.970975213618752,8.63076058920255,4,48.43105177540723,4,18,2,1,5,9.149454021703718
79.8531630993381,7.57482324740119,8.089639541009856,15.919718197911186,14.978410077342573,1,72.02586138773631,4,20,2,1,5,34.226727372719985
92.90143671061048,4.192000072707344,5.825519700458573,5.238023710487259,8.298437118981859,1,41.21142806039326,5,19,0,1,4,30.471343374475616
88.84754113546971,2.973005992256393,8.434242324990732,16.945304744992793,16.65224041073008,2,89.53132014880671,1,22,0,1,1,37.72423076878797
81.10805859246904,4.7054148604597525,6.777841990874274,5.345592025325608,24.4095706186208,2,61.99481735646714,4,24,1,1,2,31.74476635150595
46.62591180466616,0.932139258926985,7.58526624716332,8.538393561087787,8.894717748218987,1,44.1583987947291,4,25,2,1,2,27.943055647482264
57.35124677775699,0.4593003222908998,6.495039888583413,9.024173187690701,27.010550810497584,1,59.47943406197559,3,24,1,0,3,28.605110281425286
58.58841251934814,1.1160319945189179,4.971897561578945,7.362629571603896,19.22643878851266,0,57.214744772900566,5,22,2,1,5,22.972156468782806
54.997416783857275,1.8714503146222616,5.068177177632182,12.215872942930535,23.723611369931128,4,85.96007204342456,2,20,2,0,1,21.021773587440446
70.90033958258338,5.04176820338043,4.465413443572807,9.255319394250634,6.128895302690008,0,47.59668531315167,5,23,1,1,1,35.248658970772475
72.13322889278035,8.49136636161122,7.708436078329971,19.899319635908853,7.3459538337717945,2,73.34651931625729,5,22,2,0,5,21.703900464368388
61.41315851026661,2.35642331999687,9.091830387718357,13.699531900481585,20.521529659941507,2,87.63515121385552,4,24,2,1,2,30.865069159705033
61.22734952418616,9.351620107467781,4.125020957572485,13.497167375813607,25.95479782321969,2,84.3722859725419,3,19,0,1,3,26.855250411679936
89.71333587436487,9.549079089350034,4.397437012530121,8.313044451596827,26.846627113130435,4,96.15430713198413,5,19,2,0,3,26.06076968705722
87.35757089918113,9.589046048452053,6.744801953817462,11.13034158072367,22.209233131677042,3,40.03778502348237,2,19,1,1,3,22.936718666222756
58.46774990084474,8.375627346763238,8.426324417009136,6.8596699154,10.023468003683586,2,61.22809209548775,3,20,2,1,4,24.491271110831516
94.82730663239556,3.638250407977206,4.946245868271708,16.437938783755794,9.875542866517417,2,62.17501294865174,3,24,0,1,4,25.86433566139913
97.16890102015037,0.7268391100262306,5.629907917295164,9.967388692302155,27.034068683928844,0,41.9985046527608,2,22,0,1,5,30.868702591486333
59.60455252180245,5.688187317664949,5.3920372076908425,16.279487500898156,7.830884637931885,0,89.03599637153974,2,25,0,0,3,33.92325930840919
61.26549692758329,5.586814439372337,6.394307312026925,10.575439998942132,22.15177160271191,3,81.33344040322801,2,25,1,1,1,27.948695963579468
70.33804920531753,8.499757671095956,5.349992062105427,19.831358601722684,18.337670975918634,5,71.68494342788672,5,22,0,1,4,13.203851208316182
96.46724875202041,9.959910509461052,6.115592071268518,7.566824333819326,15.535502403427138,3,64.30113620993112,3,21,2,0,4,23.859678816974416
92.57916598853869,5.081573065601476,8.371255591971664,5.022858408249969,16.00836415409639,3,93.72494156417055,3,25,2,1,5,22.698689427807455
46.154077755015386,3.4520403103978428,7.666055490725135,13.922383120675786,28.630184068379766,3,55.86791335080767,1,18,2,1,4,13.04967972115911
63.56384459628497,1.85901711556267,4.487090232350157,19.29429800131757,26.536079997424903,0,60.07248943485924,1,18,2,0,5,22.543209065156127
73.20227138498632,0.04799824817370735,7.826473997474306,14.70581082358969,26.62459659704365,2,97.15788711748453,1,22,1,0,1,32.037259942776714
70.1879483530924,5.091136924888792,6.862463029355281,6.285852841222715,15.165457703590555,0,43.87750140567496,5,23,1,0,5,26.26160329700378
51.63178407621356,5.555186667025957,9.607393448242831,13.107205736993382,7.6745302184326825,1,86.83673780612585,5,22,2,0,3,28.135728083221405
91.52900627008928,8.249384798173974,5.7358259026243195,18.64230404206591,29.945985827941016,1,83.08358429104265,2,19,2,1,4,31.72898892014695
80.61644697981023,5.045769678928006,8.35699851819496,5.097591018200191,8.633577181387038,5,94.11330568907863,5,20,0,1,2,25.916850559553318
90.27450249110822,9.164683486660564,8.385164938267419,7.503683192566982,17.889558258216447,2,45.433799618986896,3,22,1,0,5,24.83236973098515
